Unnamed: 0,Trial,T1,T2,Lag,PosT1,PosT2,Respuesta T1,Respuesta T2,Correcto T1,Correcto T2,Reaction Time T1,Reaction Time T2,condition,group
76,77,6,5,4,6,3,6,5,1,1,1.1588972999998075,0.3461631999998644,a,placebo
77,78,3,9,4,9,3,3,9,1,1,1.5478871000013896,0.4041253000013967,a,placebo
78,79,9,3,4,9,3,9,3,1,1,1.3183478999999352,0.5189692999992985,a,placebo
79,80,6,9,1,9,3,6,9,1,1,2.1027061000004323,0.4202762000004441,a,placebo
80,81,6,9,4,6,3,6,9,1,1,1.2857223999999403,0.9609617999994952,a,placebo
81,82,2,6,1,9,3,2,6,1,1,2.4278001000002405,0.5649896000013541,a,placebo
82,83,8,2,2,9,3,8,2,1,1,1.8078366999998248,1.0614655000008495,a,placebo
83,84,4,2,7,6,1,4,2,1,1,1.6260476000006747,0.6760487999999896,a,placebo
84,85,5,4,7,6,1,5,4,1,1,1.226263200000176,0.3335996999994677,a,placebo
85,86,6,4,5,6,1,6,4,1,1,1.2800984000004971,0.3340667000011308,a,placebo
86,87,8,2,2,9,1,8,2,1,1,2.229439099999581,0.4402908000010939,a,placebo
87,88,7,4,4,9,3,7,4,1,1,1.9640648000004148,0.3241206000002421,a,placebo
88,89,9,5,6,6,3,9,5,1,1,1.3001965999992535,0.5347531000006711,a,placebo
89,90,7,5,3,6,1,7,2,1,0,1.7792274999992514,0.4928080999998201,a,placebo
90,91,3,5,5,6,1,3,5,1,1,2.528888900000311,0.6699381999987963,a,placebo
91,92,8,7,3,6,3,8,7,1,1,1.3905830000003334,0.3005410000005213,a,placebo
92,93,2,6,1,9,3,8,3,0,0,2.000330300001224,0.3489989999998215,a,placebo
93,94,3,2,6,9,1,3,2,1,1,1.491260400000101,0.3037878000013734,a,placebo
94,95,9,6,5,9,1,2,6,0,1,2.009485099999438,0.4897522000010212,a,placebo
95,96,8,2,4,6,1,8,2,1,1,1.9186648999984757,0.4283135000005131,a,placebo
96,97,9,8,4,9,1,9,8,1,1,1.154000199998336,0.2737922000014805,a,placebo
97,98,7,8,4,6,1,7,8,1,1,1.1254436999988684,0.2986520000013115,a,placebo
98,99,8,4,3,9,1,8,4,1,1,1.5923443000010593,0.7603818000006868,a,placebo
99,100,4,2,3,6,3,5,2,0,1,1.5443850999999995,2.551743300000453,a,placebo
100,101,8,5,3,6,1,8,4,1,0,3.1285016000001638,0.3439331999998103,a,placebo
101,102,7,9,5,9,1,7,7,1,0,1.9345230999988416,0.0729989999999816,a,placebo
102,103,3,7,7,6,3,3,8,1,0,2.665464300000167,0.4039894999987155,a,placebo
103,104,8,6,6,6,3,8,6,1,1,2.9200781999988976,0.4091667000011512,a,placebo
104,105,8,9,3,9,1,8,9,1,1,1.2922541000007186,0.4091903000007733,a,placebo
105,106,2,4,5,6,1,2,4,1,1,2.4710304999989603,1.095563700000639,a,placebo
106,107,3,2,6,6,3,3,2,1,1,1.2644779000002018,0.4447689999997237,a,placebo
107,108,4,3,7,6,3,4,3,1,1,1.4745413000000551,0.3902197999996133,a,placebo
108,109,7,4,1,9,1,7,4,1,1,2.299179200001163,0.3727221999997709,a,placebo
109,110,5,6,5,9,3,5,6,1,1,1.4787783000010677,0.4782622999991872,a,placebo
110,111,2,7,2,9,1,2,5,1,0,2.495710600000166,1.125633800000287,a,placebo
111,112,3,2,4,6,1,3,2,1,1,1.9482864999990848,0.4054589999996096,a,placebo
112,113,3,9,7,6,3,3,9,1,1,1.5317567000001873,0.7052733000000444,a,placebo
113,114,2,5,2,6,3,2,4,1,0,1.767088500000682,0.9309556999996856,a,placebo
114,115,9,2,4,9,1,2,9,0,0,2.9950337999998737,0.455422400000316,a,placebo
115,116,4,8,2,9,1,4,8,1,1,2.896698800001104,0.4842332000007445,a,placebo
116,117,7,2,7,9,1,7,2,1,1,1.4184000000004744,1.061479900001359,a,placebo
117,118,7,3,2,6,3,7,3,1,1,1.3142981999990295,1.016227699999945,a,placebo
118,119,7,9,2,6,1,7,9,1,1,2.197851900000387,1.0211957999999868,a,placebo
119,120,6,5,3,6,3,6,5,1,1,1.336668699999791,0.4341592999990098,a,placebo
120,121,9,7,1,6,1,9,7,1,1,2.3453640000007,0.4995495000002847,a,placebo
121,122,6,5,4,6,1,5,3,0,0,1.8618447999997445,1.7629378999990877,a,placebo
122,123,8,9,4,9,1,8,9,1,1,1.99230869999883,0.4440543999990041,a,placebo
123,124,4,6,7,9,3,4,6,1,1,1.5130943000003754,0.6087537000003067,a,placebo
124,125,9,3,2,6,1,9,3,1,1,2.171186700001272,0.4644767000008869,a,placebo
125,126,4,3,2,6,1,4,2,1,0,3.55700539999998,0.5242634000005637,a,placebo
126,127,4,5,1,6,3,5,4,0,0,1.325613899998643,0.2430155999991257,a,placebo
127,128,5,8,7,6,1,5,8,1,1,1.4208228000006784,0.3829203999994206,a,placebo
128,129,8,7,5,9,1,8,7,1,1,1.8831190999990213,0.3288799000001745,a,placebo
129,130,8,9,7,6,1,8,9,1,1,1.985666599999604,0.6399502000003849,a,placebo
130,131,4,5,7,9,1,4,5,1,1,1.693601500001023,0.3843748999988747,a,placebo
131,132,4,9,4,9,3,4,9,1,1,1.9240019000008035,1.50280869999915,a,placebo
132,133,5,8,3,6,1,5,8,1,1,1.4188290999991295,0.5244547000002058,a,placebo
133,134,5,9,3,6,1,5,9,1,1,1.3231338999994475,0.4051873000007617,a,placebo
134,135,4,3,1,9,3,4,3,1,1,1.41164740000022,0.3240193000001454,a,placebo
135,136,4,6,3,9,1,4,6,1,1,1.3802472999996098,0.5642358000004606,a,placebo
136,137,6,3,7,9,3,6,3,1,1,1.404740799998763,0.6148063000000548,a,placebo
137,138,8,7,7,6,1,8,7,1,1,1.810602999999901,0.3293286000007356,a,placebo
138,139,4,7,7,6,1,4,7,1,1,2.2925111999993533,0.3037849000011192,a,placebo
139,140,3,8,6,6,1,3,8,1,1,2.266880699999092,0.3280139000016788,a,placebo
0,1,8,4,5,9,3,8,4,1,1,1.1692268999759108,1.1901757000014186,a,placebo
1,2,4,6,4,9,1,4,6,1,1,1.3631354999961331,0.5706905999686569,a,placebo
2,3,5,6,4,6,3,5,6,1,1,3.982202899991535,0.4758147000102326,a,placebo
3,4,5,6,7,6,3,5,6,1,1,1.2744084999430925,0.3831696000415832,a,placebo
4,5,3,8,4,9,3,3,8,1,1,1.1859454000368714,0.4286390000488609,a,placebo
5,6,6,9,4,6,3,6,9,1,1,1.3570803001057357,0.5829346999526024,a,placebo
6,7,5,8,4,9,3,5,8,1,1,1.180456400034018,0.4014469999819994,a,placebo
7,8,3,2,7,9,1,3,2,1,1,1.3362316000275314,0.2885738000040874,a,placebo
8,9,6,9,1,9,3,6,9,1,1,3.1181985000148416,0.3935196000384167,a,placebo
9,10,3,5,6,6,1,3,5,1,1,1.2756842999951914,0.5054375999607146,a,placebo
10,11,6,8,5,9,3,6,8,1,1,4.500556800048798,0.4456437999615446,a,placebo
11,12,3,8,2,9,3,3,8,1,1,1.1106032999232411,0.3728021000279113,a,placebo
12,13,3,4,2,6,3,3,3,1,0,7.097319199936464,0.2398985000327229,a,placebo
13,14,8,9,1,6,1,8,9,1,1,1.2580608000280336,0.2614300999557599,a,placebo
14,15,4,5,4,9,1,4,5,1,1,1.1215941000264138,0.248124000034295,a,placebo
15,16,8,5,4,9,1,8,5,1,1,1.282170399907045,0.3404044000199064,a,placebo
16,17,8,3,2,9,3,8,3,1,1,1.166569699998945,0.3873689000029117,a,placebo
17,18,7,6,4,6,3,7,6,1,1,0.98732650000602,0.5091844000853598,a,placebo
18,19,6,3,4,6,1,6,3,1,1,1.1858508000150323,0.3798535999376327,a,placebo
19,20,9,5,4,6,1,9,5,1,1,1.0962269000010565,0.3776418000925332,a,placebo
20,21,5,4,6,6,3,5,4,1,1,1.264305799966678,0.2503299999516457,a,placebo
21,22,7,2,1,9,1,6,2,0,1,1.1289883999852464,0.3360408999724313,a,placebo
22,23,9,6,1,9,3,9,6,1,1,1.343096200027503,0.4625250999815762,a,placebo
23,24,5,3,5,6,3,5,3,1,1,1.05111170001328,0.3300261999247595,a,placebo
24,25,4,9,4,9,1,4,9,1,1,1.1662054000189528,0.6124487000051886,a,placebo
25,26,9,7,5,6,1,9,7,1,1,1.1615858000004664,0.3373875999823212,a,placebo
26,27,4,8,4,6,1,4,8,1,1,1.164334100089036,0.4305918000172823,a,placebo
27,28,8,4,1,9,3,8,4,1,1,1.2064913000212982,0.4209963000612333,a,placebo
28,29,4,3,5,6,3,4,3,1,1,0.8616551000159234,0.251890999963507,a,placebo
29,30,2,9,2,6,1,2,9,1,1,1.1488822000101209,0.5069689000956714,a,placebo
30,31,2,8,1,9,3,2,8,1,1,1.167172099929303,0.4285923999268561,a,placebo
31,32,5,4,3,9,3,5,4,1,1,0.9240775998914614,0.2191937000025063,a,placebo
32,33,5,9,2,9,3,5,9,1,1,0.9737588999560104,0.2532261000014841,a,placebo
33,34,8,3,7,9,1,8,3,1,1,1.2608382999897003,0.5661410000175238,a,placebo
34,35,8,5,6,9,3,8,5,1,1,1.0248380999546498,0.3717328000348061,a,placebo
35,36,5,4,6,9,3,5,4,1,1,0.9783033999847248,0.2578472999157384,a,placebo
36,37,2,6,7,9,1,2,6,1,1,1.087123200064525,0.3797508999705314,a,placebo
37,38,2,3,5,6,3,2,3,1,1,1.3010973999043929,0.2464017000747844,a,placebo
38,39,5,6,5,6,3,5,6,1,1,0.880441699991934,0.2723512999946251,a,placebo
39,40,5,7,3,9,3,5,7,1,1,2.1091537000611424,0.7149002000223845,a,placebo
40,41,9,6,7,6,1,9,6,1,1,1.1779644000343978,0.4150733000133186,a,placebo
41,42,5,2,4,9,1,5,2,1,1,1.2575117000378668,0.4139070999808609,a,placebo
42,43,2,5,7,6,3,2,5,1,1,1.1533038999186829,0.3800685999449342,a,placebo
43,44,8,7,2,6,3,8,7,1,1,1.1347188000800088,0.2801455000881105,a,placebo
44,45,2,8,5,9,3,2,8,1,1,0.9000104999868199,0.4457540999865159,a,placebo
45,46,6,3,3,9,1,6,3,1,1,1.3617151000071317,0.9798805000027642,a,placebo
46,47,4,5,2,9,1,4,5,1,1,1.1978309999685737,0.3218271000077948,a,placebo
47,48,8,9,3,6,3,8,9,1,1,1.0404367001028731,0.24622209998779,a,placebo
48,49,2,9,3,6,1,2,9,1,1,1.2227236999897286,0.4838712000055238,a,placebo
49,50,2,4,6,9,1,2,4,1,1,1.1959675999823958,0.6071948000462726,a,placebo
50,51,4,7,7,9,3,4,7,1,1,1.1059021999826657,0.3001139999832958,a,placebo
51,52,5,6,5,6,1,5,6,1,1,1.163007099996321,0.2676016000332311,a,placebo
52,53,5,3,1,6,3,5,3,1,1,1.1609518999466673,0.3162062000483274,a,placebo
53,54,6,2,1,6,1,6,2,1,1,1.6119042000500483,0.3779179999837652,a,placebo
54,55,5,7,6,6,1,5,7,1,1,1.231912899995223,0.547346500097774,a,placebo
55,56,6,7,3,9,1,6,7,1,1,1.229509299970232,0.1723523000255227,a,placebo
56,57,4,6,1,6,3,4,6,1,1,1.1934388000518084,0.2101304000243544,a,placebo
57,58,3,4,7,9,3,3,4,1,1,1.1203012999612838,0.2304383999435231,a,placebo
58,59,8,3,7,9,1,8,3,1,1,1.3812351999804378,0.4680316000012681,a,placebo
59,60,2,4,5,6,3,2,4,1,1,0.992523799999617,0.5790218999609351,a,placebo
60,61,2,8,1,6,3,2,8,1,1,1.177428900031373,0.442594000021927,a,placebo
61,62,9,6,6,9,3,9,6,1,1,1.2389814000343904,0.6923373999306932,a,placebo
62,63,2,5,5,9,1,2,5,1,1,1.209531100001186,0.3415022999979555,a,placebo
63,64,7,8,6,6,1,8,7,0,0,4.254236500011757,0.7821793999755755,a,placebo
64,65,2,8,7,9,1,2,8,1,1,1.0976554999360817,0.420610100030899,a,placebo
65,66,3,8,6,6,1,3,8,1,1,1.157243699999526,0.3107578000053763,a,placebo
66,67,3,7,3,9,1,3,7,1,1,1.3839534999569878,0.2956518999999389,a,placebo
67,68,5,6,6,9,1,5,6,1,1,1.2814027999993414,0.9007723999675364,a,placebo
68,69,2,6,7,9,3,2,6,1,1,1.014012899948284,0.3359739000443369,a,placebo
69,70,4,7,5,6,3,4,7,1,1,0.963921200018376,0.3094324000412598,a,placebo
70,71,2,4,3,9,3,2,4,1,1,1.0561537999892607,0.3556680000619963,a,placebo
71,72,7,4,2,6,1,3,7,0,0,4.24927689996548,0.2752648000605404,a,placebo
72,73,6,9,7,9,3,6,9,1,1,1.1084904000163078,0.2854617999400943,a,placebo
73,74,9,5,7,9,1,9,5,1,1,1.1404136999044567,0.3838474000804126,a,placebo
74,75,3,8,2,6,1,3,8,1,1,1.3472552999155596,0.4551885999972,a,placebo
75,76,6,9,6,6,1,6,9,1,1,1.2030828000279143,0.3396234000101685,a,placebo
76,77,8,3,5,6,3,8,3,1,1,0.8538193000713363,0.4315644999733194,a,placebo
77,78,2,5,2,6,1,2,5,1,1,1.176328600035049,0.3331746000330895,a,placebo
78,79,5,4,6,9,3,5,4,1,1,0.9576327999820932,0.4831054999958724,a,placebo
79,80,2,3,1,6,3,2,3,1,1,1.1399169999640435,0.1979624000377953,a,placebo
80,81,9,6,7,9,3,9,6,1,1,1.0414774999953806,0.3574410000583157,a,placebo
81,82,6,3,2,6,3,3,6,0,0,3.971841700025834,0.2327823000960052,a,placebo
82,83,9,8,6,9,1,9,8,1,1,1.0162516999989748,0.2064698999747634,a,placebo
83,84,7,4,2,9,1,7,4,1,1,1.4793723999755457,0.3201129001099616,a,placebo
84,85,8,4,6,9,1,8,4,1,1,1.081690299906768,0.4038562000496313,a,placebo
85,86,2,7,4,6,3,2,7,1,1,0.873956699972041,0.3581966999918222,a,placebo
86,87,5,7,3,9,3,5,7,1,1,1.1427946999901906,0.256330500007607,a,placebo
87,88,9,4,1,6,1,2,9,0,0,2.6201963999774307,0.4388922000071034,a,placebo
88,89,2,8,3,6,1,2,8,1,1,1.0965730999596417,0.3696204000152647,a,placebo
89,90,2,7,2,6,1,2,7,1,1,1.1407738999696448,0.2809428999898955,a,placebo
90,91,2,3,1,6,3,2,3,1,1,0.9862302000401542,0.177675399929285,a,placebo
91,92,6,2,1,9,1,6,3,1,0,1.9854359000455588,0.3268970999633893,a,placebo
92,93,9,5,2,6,3,9,5,1,1,0.8055692999623716,0.4096033000387251,a,placebo
93,94,2,8,6,6,3,2,8,1,1,0.8179946999298409,0.3579479999607429,a,placebo
94,95,5,7,1,6,3,5,7,1,1,1.1094925000797955,0.2469726999988779,a,placebo
95,96,7,2,2,6,3,7,2,1,1,0.9287858000025152,0.4515963000012561,a,placebo
96,97,9,4,2,9,1,9,4,1,1,1.2289412999525666,0.4509099000133574,a,placebo
97,98,6,2,5,9,1,6,2,1,1,1.1795212000142783,0.4842464999528602,a,placebo
98,99,3,8,7,6,3,3,8,1,1,1.0075131000485271,0.3623799999477342,a,placebo
99,100,9,8,7,6,1,8,9,0,0,1.5273601999506354,0.1682445999467745,a,placebo
100,101,9,4,3,6,1,9,4,1,1,1.241015199921094,0.3842909999657422,a,placebo
101,102,2,6,3,9,1,2,6,1,1,1.271330300020054,0.2302033000160008,a,placebo
102,103,4,5,6,6,1,4,5,1,1,1.1898362999781966,0.2075081999646499,a,placebo
103,104,4,6,4,6,1,4,6,1,1,1.366681299987249,0.3670484999893233,a,placebo
104,105,2,6,2,9,3,2,6,1,1,1.210065099992789,0.2420439999550581,a,placebo
105,106,3,6,4,6,1,3,6,1,1,1.1211359000299126,0.2801759999711066,a,placebo
106,107,8,7,5,6,3,8,7,1,1,1.3829976000124589,0.1832173999864608,a,placebo
107,108,3,6,3,6,1,3,6,1,1,1.1147289999062195,0.322569299954921,a,placebo
108,109,2,7,2,6,3,2,7,1,1,0.941300000064075,0.298055800027214,a,placebo
109,110,4,6,5,6,3,4,6,1,1,1.1294004000956193,0.3760510999709368,a,placebo
110,111,5,8,3,6,1,5,8,1,1,1.09599150007125,0.3293426999589428,a,placebo
111,112,9,4,1,9,3,9,4,1,1,1.7307013000827285,0.3970680000493303,a,placebo
112,113,3,4,4,9,1,3,4,1,1,1.0758540999377146,0.1684995000250637,a,placebo
113,114,7,5,6,9,1,7,5,1,1,1.177015200024471,0.3369724000804126,a,placebo
114,115,4,7,1,6,3,4,7,1,1,1.174057999975048,0.2666554000461474,a,placebo
115,116,7,8,2,6,1,7,8,1,1,1.1367805999470877,0.1545688000041991,a,placebo
116,117,8,5,3,6,1,8,5,1,1,1.0610810000216588,0.3736750999232754,a,placebo
117,118,6,9,5,6,1,6,9,1,1,1.92705419997219,0.4200514000840485,a,placebo
118,119,9,6,7,9,3,9,6,1,1,0.996200600056909,0.3492205999791622,a,placebo
119,120,7,9,1,9,1,7,9,1,1,1.3412329000420868,0.1880087000317871,a,placebo
120,121,2,9,4,6,3,2,9,1,1,1.097352199954912,0.4299416999565437,a,placebo
121,122,6,3,4,6,3,6,3,1,1,1.035573499975726,0.3530742999864742,a,placebo
122,123,7,4,1,9,1,7,4,1,1,1.145878299954347,0.4106501000933349,a,placebo
123,124,9,3,4,9,3,9,3,1,1,0.9402300999499856,0.4333750000223517,a,placebo
124,125,9,5,6,9,1,9,5,1,1,1.1453602000838146,0.3953626999864355,a,placebo
125,126,7,4,3,6,3,4,6,0,0,2.324708200059831,0.3352442999603227,a,placebo
126,127,7,2,6,6,1,7,2,1,1,0.91844569996465,0.4153841999359429,a,placebo
127,128,7,5,5,6,1,7,5,1,1,1.183670499944128,0.3204602999612689,a,placebo
128,129,2,3,7,6,1,2,3,1,1,1.1272626999998463,0.1900171000743284,a,placebo
129,130,3,8,6,9,1,3,8,1,1,1.175059499917552,0.3293201000196859,a,placebo
130,131,3,8,3,9,1,3,8,1,1,1.007428799988702,0.301612599985674,a,placebo
131,132,6,4,3,6,3,6,4,1,1,0.7607716999482363,0.3599540999857709,a,placebo
132,133,2,8,7,6,1,2,8,1,1,1.0588569999672472,0.2905240999534726,a,placebo
133,134,4,7,1,9,3,4,7,1,1,0.9223854000447318,0.2562677999958396,a,placebo
134,135,5,3,2,9,1,5,3,1,1,1.139887100085616,0.291875800001435,a,placebo
135,136,3,9,3,9,1,3,9,1,1,0.9154068999923766,0.3380425999639556,a,placebo
136,137,3,7,3,6,1,3,7,1,1,1.049921700032428,0.2377353000920266,a,placebo
137,138,2,4,5,9,3,2,4,1,1,0.7730274999048561,0.2501339999726042,a,placebo
138,139,3,2,5,6,3,3,2,1,1,0.8037494999589399,0.2203313000500202,a,placebo
139,140,3,2,7,6,3,3,2,1,1,0.8434453000081703,0.2317882999777794,a,placebo
0,1,3,9,3,9,3,3,9,1,1,2.3589814000297338,1.2480632999213412,b,placebo
1,2,4,8,7,6,3,4,8,1,1,0.9721719999797642,0.6675796000054106,b,placebo
2,3,8,9,6,6,3,8,9,1,1,1.0690379000734538,0.5837288999464363,b,placebo
3,4,3,9,4,9,3,3,9,1,1,1.0893853000598028,0.5558280000695959,b,placebo
4,5,5,9,2,9,3,5,9,1,1,1.04238160001114,0.6234597000293434,b,placebo
5,6,9,4,5,6,3,9,4,1,1,0.8501256000017747,0.5247426999267191,b,placebo
6,7,4,9,4,9,1,4,8,1,0,1.1220039000036195,0.5995990999508649,b,placebo
7,8,5,2,2,9,3,5,3,1,0,1.4527767999097705,0.6903795000398532,b,placebo
8,9,6,3,2,9,1,6,3,1,1,1.4415357999969274,0.645726399961859,b,placebo
9,10,3,5,2,9,3,3,5,1,1,1.0846663999836892,0.4163349000737071,b,placebo
10,11,3,2,7,9,1,3,7,1,0,3.024271600064821,1.872908999910578,b,placebo
11,12,3,9,5,6,3,3,9,1,1,1.0674047999782488,0.6079298999393359,b,placebo
12,13,7,5,4,6,1,7,5,1,1,2.0275379999075085,0.4615753999678418,b,placebo
13,14,6,8,4,9,1,6,8,1,1,1.0661287000402808,0.443382800091058,b,placebo
14,15,7,3,6,9,3,7,3,1,1,1.1064511000877246,0.4855048999888822,b,placebo
15,16,9,4,4,9,1,9,4,1,1,1.195117799914442,0.5339122000150383,b,placebo
16,17,9,7,2,6,1,9,3,1,0,1.4248355999588966,0.5525920999934897,b,placebo
17,18,3,6,4,6,3,3,6,1,1,0.9386490000179036,0.5226935999235138,b,placebo
18,19,9,5,4,6,3,9,5,1,1,1.1093274999875575,0.7366460999473929,b,placebo
19,20,5,9,7,9,3,5,9,1,1,0.937421999988146,0.7175100999884307,b,placebo
20,21,9,7,1,9,1,9,3,1,0,1.8063102000160145,3.387698300066404,b,placebo
21,22,5,4,7,9,3,5,4,1,1,1.1371736000292003,0.2794344000285491,b,placebo
22,23,6,5,1,9,1,6,5,1,1,1.3970836999360472,0.1802593999309465,b,placebo
23,24,5,2,5,9,3,5,8,1,0,1.273310499964282,0.4801379999844357,b,placebo
24,25,6,9,6,9,3,6,9,1,1,0.961584800039418,0.5199037999846041,b,placebo
25,26,5,8,7,6,1,5,8,1,1,1.1216213000006974,0.4365254000294953,b,placebo
26,27,8,7,2,9,1,8,7,1,1,1.3809864999493584,0.1963858000235632,b,placebo
27,28,5,8,5,9,3,5,8,1,1,1.0094994999235496,0.4117685999954119,b,placebo
28,29,6,3,3,9,1,6,3,1,1,1.0141314000356942,0.3936871000332758,b,placebo
29,30,2,4,5,9,1,2,4,1,1,0.9930359000572936,0.4228018000721931,b,placebo
30,31,3,8,5,9,1,3,8,1,1,1.0769946000073105,0.6105785999679938,b,placebo
31,32,7,2,5,6,1,7,2,1,1,1.0318578999722376,0.5199047999922186,b,placebo
32,33,3,8,1,9,3,3,8,1,1,0.9771598000079392,0.587277099955827,b,placebo
33,34,4,6,1,6,1,4,6,1,1,1.107263999991119,0.3245869000675156,b,placebo
34,35,8,7,3,6,3,8,7,1,1,1.154778299969621,0.2586774999508634,b,placebo
35,36,5,3,7,6,3,5,3,1,1,0.7526065000565723,0.3123502999078482,b,placebo
36,37,2,5,6,9,1,2,7,1,0,2.42034379998222,1.158022899995558,b,placebo
37,38,3,7,4,6,1,3,7,1,1,1.232046200078912,0.5613785000750795,b,placebo
38,39,2,5,2,9,3,5,2,0,0,2.4881784999743104,0.3519073000643402,b,placebo
39,40,9,3,6,6,1,9,3,1,1,1.2202307999832556,0.5767884000670165,b,placebo
40,41,7,6,6,9,1,7,6,1,1,1.1813109000213444,0.1775543999392539,b,placebo
41,42,7,2,6,9,1,7,2,1,1,1.038773400010541,0.4674480999819934,b,placebo
42,43,8,9,5,9,1,8,9,1,1,0.8343708000611514,0.2007440000306815,b,placebo
43,44,7,2,4,6,1,7,2,1,1,1.0463040999602526,0.4740093000000343,b,placebo
44,45,7,3,1,9,3,7,3,1,1,0.990620999946259,0.3780558999860659,b,placebo
45,46,3,6,1,6,3,3,6,1,1,1.2611566999694332,0.5608274999540299,b,placebo
46,47,2,6,3,9,3,2,6,1,1,0.8899118999252096,0.8971912999404594,b,placebo
47,48,3,6,7,9,1,3,6,1,1,1.332057499908842,0.469733800040558,b,placebo
48,49,7,9,1,6,1,7,9,1,1,1.507122499984689,0.3810475000645965,b,placebo
49,50,8,6,1,6,1,8,6,1,1,1.0861088000237942,0.3214183000382036,b,placebo
50,51,6,8,5,6,3,6,8,1,1,0.823126700008288,0.6058938000351191,b,placebo
51,52,6,5,1,9,1,6,2,1,0,1.8397890999913216,1.1843957999954,b,placebo
52,53,6,7,5,9,3,6,7,1,1,0.8927249000407755,0.218734800000675,b,placebo
53,54,5,9,6,6,3,5,9,1,1,0.9374869000166656,0.6050341000081971,b,placebo
54,55,2,8,1,9,3,2,8,1,1,0.9722742999438196,0.7054314999841154,b,placebo
55,56,9,4,5,9,1,9,4,1,1,0.9308315999805928,0.6175847999984398,b,placebo
